customer_id,age,tenure,monthly_charges,total_charges,contract_type,payment_method,churn
CUST_02074,27,13,44.33,614.48,One year,Mailed check,0
CUST_02075,58,7,103.82,771.95,Two year,Bank transfer,0
CUST_02076,49,20,67.03,1362.37,Two year,Credit card,0
CUST_02077,51,1,63.5,25.04,One year,Bank transfer,0
CUST_02078,45,3,49.5,73.11,Two year,Electronic check,0
CUST_02079,32,28,97.38,2670.01,Month-to-month,Mailed check,1
CUST_02080,47,3,108.07,275.54,One year,Bank transfer,0
CUST_02081,54,24,46.11,1256.22,Month-to-month,Bank transfer,0
CUST_02082,46,1,29.51,62.47,Two year,Bank transfer,0
CUST_02083,39,12,33.69,415.6,One year,Bank transfer,0
CUST_02084,21,4,99.28,369.47,Two year,Credit card,1
CUST_02085,37,2,63.58,174.04,Month-to-month,Mailed check,0
CUST_02086,49,20,33.19,654.17,One year,Credit card,0
CUST_02087,53,63,54.03,3420.99,Month-to-month,Credit card,0
CUST_02088,67,1,71.42,101.37,One year,Bank transfer,1
CUST_02089,21,13,105.21,1388.57,One year,Credit card,0
CUST_02090,44,29,84.17,2444.34,Month-to-month,Mailed check,0
CUST_02091,34,14,37.6,475.67,Month-to-month,Bank transfer,0
CUST_02092,29,39,35.87,1401.92,One year,Electronic check,0
CUST_02093,39,4,61.23,299.24,Month-to-month,Credit card,1
CUST_02094,34,72,27.52,2019.14,Month-to-month,Bank transfer,1
CUST_02095,27,11,95.56,1067.06,Month-to-month,Bank transfer,1
CUST_02096,71,10,60.15,642.26,Month-to-month,Credit card,1
CUST_02097,18,49,54.3,2600.82,Two year,Credit card,0
CUST_02098,39,19,70.91,1339.28,Two year,Mailed check,1
CUST_02099,43,17,90.9,1543.25,One year,Electronic check,0
CUST_02100,73,31,76.93,2331.28,Month-to-month,Electronic check,0
CUST_02101,35,20,100.24,2030.54,One year,Mailed check,0
CUST_02102,67,4,82.94,365.9,One year,Mailed check,0
CUST_02103,31,26,98.8,2577.01,One year,Electronic check,0
CUST_02104,64,3,89.68,279.09,Month-to-month,Mailed check,0
CUST_02105,46,39,39.31,1503.35,Month-to-month,Electronic check,1
CUST_02106,29,72,25.24,1788.05,One year,Electronic check,0
CUST_02107,53,11,110.34,1145.62,Month-to-month,Credit card,1
CUST_02108,52,14,114.57,1594.72,Two year,Bank transfer,0
CUST_02109,69,1,92.69,62.86,One year,Mailed check,0
CUST_02110,29,0,92.42,0.0,Month-to-month,Electronic check,1
CUST_02111,24,61,47.01,2870.38,One year,Credit card,0
CUST_02112,46,3,74.24,204.18,One year,Credit card,1
CUST_02113,28,14,119.22,1598.71,Month-to-month,Bank transfer,1
CUST_02114,50,40,105.61,4196.7,Month-to-month,Credit card,0
CUST_02115,23,52,50.44,2616.26,Month-to-month,Bank transfer,0
CUST_02116,64,17,50.1,796.84,Month-to-month,Electronic check,1
CUST_02117,32,19,68.36,1316.39,Month-to-month,Electronic check,0
CUST_02118,49,26,60.46,1575.74,Month-to-month,Electronic check,0
CUST_02119,68,72,57.12,4068.9,Month-to-month,Bank transfer,1
CUST_02120,28,22,82.7,1858.38,One year,Mailed check,1
CUST_02121,40,19,21.15,471.22,Month-to-month,Bank transfer,0
CUST_02122,43,0,96.33,0.0,Month-to-month,Bank transfer,1
CUST_02123,51,2,94.01,177.46,Month-to-month,Mailed check,1
CUST_02124,63,20,103.03,2044.66,Month-to-month,Electronic check,1
CUST_02125,51,66,104.15,6847.65,Two year,Electronic check,0
CUST_02126,46,48,76.64,3631.92,One year,Credit card,0
CUST_02127,21,72,98.01,7062.47,Two year,Credit card,1
CUST_02128,34,18,69.24,1208.23,One year,Bank transfer,0
CUST_02129,52,37,115.15,4130.57,One year,Electronic check,1
CUST_02130,30,44,39.07,1820.65,Two year,Electronic check,1
CUST_02131,58,25,111.56,2873.87,Month-to-month,Credit card,1
CUST_02132,56,9,45.85,418.23,One year,Electronic check,0
CUST_02133,32,15,30.27,389.07,One year,Electronic check,0
CUST_02134,72,46,63.91,3054.81,Two year,Bank transfer,0
CUST_02135,46,8,81.49,677.9,Month-to-month,Electronic check,1
CUST_02136,46,61,43.1,2610.76,One year,Credit card,0
CUST_02137,28,6,75.58,529.14,Month-to-month,Bank transfer,1
CUST_02138,69,33,100.79,3276.29,Two year,Credit card,0
CUST_02139,49,23,45.71,947.49,One year,Credit card,0
CUST_02140,19,33,78.03,2542.33,Two year,Bank transfer,0
CUST_02141,64,13,53.93,737.09,Two year,Credit card,0
CUST_02142,31,64,72.98,4784.68,One year,Bank transfer,0
CUST_02143,37,24,86.69,2044.92,One year,Electronic check,1
CUST_02144,39,8,55.04,382.08,One year,Mailed check,1
CUST_02145,28,24,119.45,2868.44,One year,Electronic check,1
CUST_02146,44,8,76.38,610.47,Month-to-month,Mailed check,1
CUST_02147,20,8,102.45,913.79,Month-to-month,Bank transfer,1
CUST_02148,34,12,92.51,1122.83,Month-to-month,Electronic check,1
CUST_02149,61,45,105.28,4843.25,Two year,Electronic check,0
CUST_02150,73,16,37.38,666.87,Month-to-month,Electronic check,1
CUST_02151,45,27,42.26,1187.2,One year,Credit card,0
CUST_02152,46,11,68.74,682.93,Month-to-month,Credit card,1
CUST_02153,38,7,105.23,716.89,One year,Credit card,0
CUST_02154,64,72,39.76,2875.53,Month-to-month,Electronic check,1
CUST_02155,33,22,117.11,2445.49,One year,Electronic check,1
CUST_02156,54,65,32.76,2096.08,Month-to-month,Electronic check,1
CUST_02157,37,5,37.51,171.44,One year,Bank transfer,0
CUST_02158,23,3,36.72,70.94,One year,Mailed check,1
CUST_02159,36,46,78.6,3721.27,One year,Credit card,0
CUST_02160,74,27,111.75,3042.05,One year,Bank transfer,0
CUST_02161,22,4,45.51,171.72,Two year,Electronic check,1
CUST_02162,20,7,75.3,435.16,One year,Credit card,1
CUST_02163,18,38,37.58,1401.54,Month-to-month,Credit card,0
CUST_02164,55,14,83.11,1243.31,Month-to-month,Bank transfer,1
CUST_02165,32,26,32.32,809.88,Month-to-month,Electronic check,0
CUST_02166,51,9,69.13,602.26,Month-to-month,Credit card,1
CUST_02167,52,11,85.52,875.68,One year,Bank transfer,1
CUST_02168,66,72,77.91,5617.84,Two year,Electronic check,0
CUST_02169,42,6,34.0,219.99,One year,Bank transfer,0
CUST_02170,41,16,36.14,587.49,One year,Electronic check,0
CUST_02171,29,44,87.14,3775.27,Month-to-month,Credit card,1
CUST_02172,35,6,100.89,630.88,Month-to-month,Credit card,1
CUST_02173,32,12,110.81,1309.16,Two year,Bank transfer,0
CUST_02174,61,22,101.36,2241.81,Month-to-month,Electronic check,1
CUST_02175,33,15,117.39,1800.38,Two year,Bank transfer,1
CUST_02176,44,14,60.83,872.64,Month-to-month,Electronic check,0
CUST_02177,25,10,53.12,563.89,Two year,Electronic check,0
CUST_02178,63,21,22.82,513.74,One year,Bank transfer,0
CUST_02179,42,23,64.99,1538.45,One year,Electronic check,1
CUST_02180,34,25,85.14,2177.26,Two year,Credit card,0
CUST_02181,46,1,101.54,161.57,Month-to-month,Electronic check,1
CUST_02182,70,23,46.75,1096.98,Month-to-month,Credit card,1
CUST_02183,25,72,71.36,5180.0,Month-to-month,Electronic check,1
CUST_02184,32,18,86.2,1560.16,Month-to-month,Bank transfer,0
CUST_02185,44,30,75.16,2289.2,Month-to-month,Credit card,1
CUST_02186,63,19,47.4,877.73,Two year,Electronic check,1
CUST_02187,67,46,99.63,4494.94,Month-to-month,Bank transfer,0
CUST_02188,69,63,37.34,2424.97,Two year,Bank transfer,1
CUST_02189,24,4,110.5,451.7,Two year,Bank transfer,0
CUST_02190,20,13,115.26,1506.85,One year,Mailed check,1
CUST_02191,46,11,56.56,667.1,Two year,Credit card,0
CUST_02192,61,12,57.62,658.27,One year,Bank transfer,0
CUST_02193,70,3,94.33,277.65,One year,Bank transfer,1
CUST_02194,41,40,65.63,2595.99,One year,Credit card,0
CUST_02195,20,0,22.86,0.0,One year,Electronic check,0
CUST_02196,37,18,111.99,1996.28,Month-to-month,Electronic check,1
CUST_02197,63,26,63.08,1612.38,Month-to-month,Mailed check,0
CUST_02198,32,5,40.35,221.12,One year,Electronic check,0
CUST_02199,42,56,75.57,4138.84,Month-to-month,Mailed check,1
CUST_02200,47,43,41.89,1867.16,Two year,Mailed check,0
CUST_02201,31,15,40.6,573.41,One year,Bank transfer,0
CUST_02202,24,12,74.57,919.14,Month-to-month,Electronic check,1
CUST_02203,34,6,59.1,381.75,Month-to-month,Credit card,1
CUST_02204,61,31,77.3,2381.45,Month-to-month,Electronic check,1
CUST_02205,37,3,119.68,380.75,Month-to-month,Credit card,0
CUST_02206,53,27,105.9,2805.16,Month-to-month,Mailed check,1
CUST_02207,26,44,20.77,886.5,Two year,Bank transfer,0
CUST_02208,55,6,25.06,138.26,Month-to-month,Electronic check,1
CUST_02209,65,48,81.01,3911.2,One year,Bank transfer,0
CUST_02210,74,0,82.63,0.0,Month-to-month,Credit card,1
CUST_02211,39,58,107.82,6245.47,Two year,Bank transfer,0
CUST_02212,71,3,82.91,290.18,One year,Credit card,1
CUST_02213,70,24,42.77,1046.3,One year,Electronic check,0
CUST_02214,70,6,66.85,517.98,One year,Credit card,1
CUST_02215,19,43,100.9,4293.42,One year,Mailed check,0
CUST_02216,41,17,112.28,1844.49,Month-to-month,Bank transfer,1
CUST_02217,25,3,43.69,226.63,Month-to-month,Electronic check,1
CUST_02218,28,20,73.96,1492.32,Month-to-month,Bank transfer,1
CUST_02219,30,12,35.89,497.28,One year,Bank transfer,0
CUST_02220,34,25,69.7,1692.23,Month-to-month,Bank transfer,1
CUST_02221,25,51,29.01,1455.1,Two year,Credit card,0
CUST_02222,38,12,114.17,1376.73,Month-to-month,Mailed check,0
CUST_02223,35,8,83.81,670.5,Month-to-month,Credit card,0
CUST_02224,47,0,105.42,0.0,Two year,Credit card,0
CUST_02225,35,20,119.83,2317.42,Two year,Mailed check,1
CUST_02226,63,12,38.27,453.51,Two year,Electronic check,0
CUST_02227,64,11,89.41,1000.57,One year,Electronic check,0
CUST_02228,48,4,108.7,417.94,Month-to-month,Electronic check,1
CUST_02229,55,13,77.59,1057.67,Two year,Credit card,0
CUST_02230,49,72,83.97,6095.02,Month-to-month,Electronic check,1
CUST_02231,28,8,60.77,497.07,Month-to-month,Electronic check,0
CUST_02232,62,21,87.48,1800.75,Month-to-month,Electronic check,1
CUST_02233,42,35,59.56,2102.49,One year,Electronic check,0
CUST_02234,50,33,67.66,2257.64,Month-to-month,Electronic check,1
CUST_02235,55,9,30.29,277.54,One year,Electronic check,0
CUST_02236,58,22,20.78,419.86,Month-to-month,Credit card,0
CUST_02237,25,49,25.52,1292.7,Month-to-month,Electronic check,1
CUST_02238,28,0,39.25,21.42,Month-to-month,Electronic check,1
CUST_02239,39,13,65.66,833.63,Month-to-month,Credit card,1
CUST_02240,68,6,22.1,140.37,Two year,Bank transfer,0
CUST_02241,41,11,35.59,345.38,Two year,Electronic check,0
CUST_02242,58,12,98.14,1083.33,Month-to-month,Electronic check,1
CUST_02243,34,32,96.22,3002.67,Two year,Electronic check,0
CUST_02244,29,2,98.97,211.04,One year,Bank transfer,1
CUST_02245,74,17,112.15,1891.6,Month-to-month,Electronic check,1
CUST_02246,63,19,31.91,627.29,One year,Bank transfer,0
CUST_02247,49,16,36.31,622.5,Two year,Bank transfer,0
CUST_02248,32,31,53.36,1671.54,Month-to-month,Electronic check,1
CUST_02249,33,11,111.51,1194.42,Month-to-month,Bank transfer,1
CUST_02250,71,69,97.55,6751.54,Month-to-month,Credit card,1
CUST_02251,39,15,52.41,766.75,Month-to-month,Credit card,0
CUST_02252,45,20,28.76,559.07,Month-to-month,Bank transfer,1
CUST_02253,37,41,81.64,3399.77,One year,Bank transfer,0
CUST_02254,50,7,45.68,348.28,Two year,Mailed check,0
CUST_02255,27,1,73.12,52.26,Month-to-month,Bank transfer,1
CUST_02256,57,29,114.18,3270.34,Month-to-month,Credit card,0
CUST_02257,49,15,77.26,1228.24,One year,Bank transfer,0
CUST_02258,67,54,112.38,6066.34,Month-to-month,Credit card,1
CUST_02259,50,72,59.3,4212.34,Two year,Credit card,0
CUST_02260,19,12,83.34,978.0,Two year,Bank transfer,0
CUST_02261,50,12,109.39,1225.14,Two year,Bank transfer,0
CUST_02262,50,12,78.8,815.01,One year,Mailed check,0
CUST_02263,58,9,81.49,781.14,Month-to-month,Electronic check,1
CUST_02264,30,36,91.63,3254.68,Month-to-month,Mailed check,1
CUST_02265,47,34,108.21,3618.2,One year,Bank transfer,0
CUST_02266,50,15,28.82,404.02,Two year,Electronic check,0
CUST_02267,30,1,53.69,36.84,Month-to-month,Bank transfer,0
CUST_02268,69,8,59.77,448.44,Month-to-month,Credit card,1
CUST_02269,43,8,110.97,842.45,Two year,Credit card,0
CUST_02270,39,39,115.6,4506.33,Month-to-month,Credit card,1
CUST_02271,56,2,32.04,52.08,Month-to-month,Electronic check,1
CUST_02272,19,39,31.91,1329.23,Two year,Electronic check,0
CUST_02273,55,26,113.49,2932.47,Month-to-month,Mailed check,0
CUST_02274,56,31,49.58,1534.89,Month-to-month,Electronic check,1
CUST_02275,43,13,44.18,528.58,One year,Bank transfer,0
CUST_02276,63,27,23.56,668.5,One year,Electronic check,0
CUST_02277,67,22,47.56,1129.59,Month-to-month,Mailed check,1
CUST_02278,32,35,89.35,3122.44,Month-to-month,Electronic check,1
CUST_02279,51,14,62.6,844.9,One year,Bank transfer,0
CUST_02280,59,15,71.69,1084.38,One year,Credit card,0
CUST_02281,72,24,111.73,2705.38,Month-to-month,Credit card,1
CUST_02282,61,2,31.47,207.48,Month-to-month,Credit card,1
CUST_02283,66,13,27.12,345.1,One year,Mailed check,0
CUST_02284,57,72,105.19,7556.63,One year,Credit card,0
CUST_02285,28,0,97.49,0.0,One year,Bank transfer,1
CUST_02286,20,9,46.37,402.37,One year,Bank transfer,1
CUST_02287,23,9,52.42,450.72,One year,Credit card,1
CUST_02288,26,24,51.03,1252.05,Month-to-month,Electronic check,0
CUST_02289,23,2,84.78,156.08,Two year,Credit card,0
CUST_02290,26,23,26.12,549.78,Two year,Bank transfer,0
CUST_02291,56,2,68.94,84.99,One year,Mailed check,0
CUST_02292,48,2,33.39,45.66,Month-to-month,Mailed check,1
CUST_02293,49,31,101.97,3198.85,One year,Credit card,1
CUST_02294,58,9,58.07,531.55,One year,Bank transfer,0
CUST_02295,67,72,72.76,5262.22,Month-to-month,Bank transfer,0
CUST_02296,29,0,22.93,0.68,One year,Electronic check,1
CUST_02297,25,14,25.83,381.5,One year,Electronic check,0
CUST_02298,25,2,87.51,157.38,Two year,Bank transfer,0
CUST_02299,67,10,96.68,923.74,Month-to-month,Electronic check,1
CUST_02300,45,72,91.0,6510.04,Month-to-month,Electronic check,1
CUST_02301,37,52,93.7,4827.93,One year,Electronic check,1
CUST_02302,64,1,30.46,93.66,Two year,Electronic check,0
CUST_02303,24,19,89.35,1746.52,One year,Mailed check,0
CUST_02304,28,25,38.17,932.91,One year,Electronic check,0
CUST_02305,37,5,29.8,157.35,Month-to-month,Credit card,1
CUST_02306,33,3,95.72,322.03,One year,Bank transfer,0
CUST_02307,21,56,108.94,6071.09,Two year,Bank transfer,0
CUST_02308,23,72,91.67,6594.08,One year,Mailed check,0
CUST_02309,39,72,100.56,7192.84,Two year,Bank transfer,0
CUST_02310,43,37,119.11,4363.45,One year,Bank transfer,0
CUST_02311,20,26,33.48,904.08,Two year,Electronic check,0
CUST_02312,58,10,116.52,1168.44,Month-to-month,Electronic check,1
CUST_02313,59,4,80.12,321.92,Month-to-month,Bank transfer,1
CUST_02314,31,1,101.33,158.2,Month-to-month,Electronic check,1
CUST_02315,28,28,85.02,2359.11,One year,Electronic check,1
CUST_02316,35,36,77.0,2807.72,Month-to-month,Mailed check,0
CUST_02317,71,42,90.36,3753.8,One year,Bank transfer,0
CUST_02318,29,58,52.03,2996.87,Two year,Credit card,0
CUST_02319,40,50,112.43,5585.32,One year,Credit card,1
CUST_02320,29,72,31.53,2230.54,Month-to-month,Electronic check,0
CUST_02321,30,6,51.8,399.78,Two year,Credit card,0
CUST_02322,42,34,23.12,722.56,One year,Credit card,0
CUST_02323,62,21,47.13,954.78,One year,Electronic check,0
CUST_02324,68,7,41.82,190.37,Two year,Credit card,0
CUST_02325,36,72,24.96,1770.95,Two year,Bank transfer,0
CUST_02326,72,54,69.18,3726.64,One year,Electronic check,0
CUST_02327,63,3,66.86,242.89,Two year,Electronic check,1
CUST_02328,53,0,27.77,0.0,One year,Mailed check,1
CUST_02329,62,27,46.19,1188.94,One year,Bank transfer,0
CUST_02330,25,22,115.33,2512.01,One year,Credit card,1
CUST_02331,46,65,31.07,2032.7,One year,Electronic check,0
CUST_02332,72,6,50.5,340.94,Month-to-month,Bank transfer,1
CUST_02333,70,2,23.59,15.32,One year,Electronic check,0
CUST_02334,72,7,34.89,196.99,Month-to-month,Bank transfer,1
CUST_02335,49,0,89.94,0.0,One year,Credit card,0
CUST_02336,68,0,56.67,17.15,One year,Bank transfer,0
CUST_02337,61,59,65.21,3887.26,Two year,Bank transfer,0
CUST_02338,35,10,35.7,305.8,Month-to-month,Credit card,1
CUST_02339,23,12,88.21,1022.48,Two year,Electronic check,1
CUST_02340,35,0,95.15,0.0,Two year,Credit card,1
CUST_02341,36,7,38.11,164.01,One year,Bank transfer,1
CUST_02342,39,39,24.5,900.09,One year,Bank transfer,0
CUST_02343,54,22,28.09,568.51,Month-to-month,Credit card,1
CUST_02344,49,33,85.7,2804.01,Two year,Bank transfer,0
CUST_02345,73,14,33.55,484.72,One year,Bank transfer,0
CUST_02346,58,8,69.39,550.83,Month-to-month,Bank transfer,1
CUST_02347,20,15,35.26,542.78,Month-to-month,Electronic check,1
CUST_02348,45,9,37.01,378.31,One year,Mailed check,1
CUST_02349,27,43,20.44,891.23,Month-to-month,Credit card,0
CUST_02350,68,8,52.08,406.66,One year,Electronic check,0
CUST_02351,52,25,28.98,747.5,Month-to-month,Bank transfer,1
CUST_02352,46,3,59.4,83.55,One year,Electronic check,1
CUST_02353,71,27,79.78,2141.19,One year,Mailed check,0
CUST_02354,32,58,56.75,3323.56,Two year,Bank transfer,0
CUST_02355,50,22,90.51,1983.92,One year,Bank transfer,0
CUST_02356,24,19,94.15,1800.24,One year,Mailed check,1
CUST_02357,29,72,89.66,6445.51,Two year,Credit card,0
CUST_02358,66,23,113.67,2644.78,One year,Credit card,1
CUST_02359,47,7,43.73,350.52,Two year,Electronic check,0
CUST_02360,38,8,38.95,206.54,Month-to-month,Bank transfer,0
CUST_02361,48,29,80.97,2315.04,Two year,Credit card,0
CUST_02362,41,31,79.49,2362.99,Month-to-month,Electronic check,1
CUST_02363,37,8,71.01,370.0,Two year,Bank transfer,0
CUST_02364,54,10,20.44,233.6,Month-to-month,Electronic check,1
CUST_02365,21,72,75.52,5477.11,Month-to-month,Electronic check,1
CUST_02366,45,2,113.28,201.27,Month-to-month,Credit card,1
CUST_02367,61,12,53.46,606.94,Month-to-month,Credit card,0
CUST_02368,37,1,116.76,108.01,Month-to-month,Electronic check,1
CUST_02369,41,41,55.68,2422.87,One year,Credit card,0
CUST_02370,67,2,33.99,15.73,Two year,Electronic check,0
CUST_02371,66,26,59.84,1488.36,Month-to-month,Bank transfer,1
CUST_02372,68,1,69.46,99.44,Month-to-month,Bank transfer,1
CUST_02373,49,26,82.95,2189.36,One year,Bank transfer,0
CUST_02374,58,44,70.49,3120.84,Month-to-month,Credit card,0
CUST_02375,53,12,73.67,887.78,Two year,Bank transfer,0
CUST_02376,70,17,22.41,365.3,Month-to-month,Mailed check,0
CUST_02377,51,12,45.36,469.34,One year,Credit card,0
CUST_02378,53,8,51.07,501.57,Month-to-month,Electronic check,1
CUST_02379,19,39,118.71,4726.13,Month-to-month,Bank transfer,1
CUST_02380,32,7,49.56,321.99,One year,Bank transfer,0
CUST_02381,51,30,109.66,3360.16,Month-to-month,Credit card,1
CUST_02382,53,5,50.47,269.47,Two year,Bank transfer,0
CUST_02383,23,6,29.61,89.39,One year,Credit card,0
CUST_02384,56,9,44.76,319.17,Two year,Mailed check,0
CUST_02385,59,21,47.28,1030.96,Two year,Mailed check,0
CUST_02386,68,14,117.82,1713.85,Month-to-month,Credit card,1
CUST_02387,68,32,87.43,2815.51,Two year,Bank transfer,1
CUST_02388,71,5,113.17,578.6,Month-to-month,Mailed check,1
CUST_02389,29,0,103.5,0.0,One year,Credit card,1
CUST_02390,20,35,77.86,2668.85,One year,Bank transfer,0
CUST_02391,62,41,87.54,3627.51,One year,Bank transfer,1
CUST_02392,35,1,82.48,84.88,Month-to-month,Bank transfer,1
CUST_02393,57,22,86.63,1899.95,One year,Bank transfer,1
CUST_02394,38,11,46.48,574.01,Two year,Bank transfer,0
CUST_02395,32,37,60.81,2334.57,Two year,Mailed check,0
CUST_02396,50,49,79.26,3912.87,One year,Credit card,1
CUST_02397,52,45,23.59,1014.97,Month-to-month,Bank transfer,0
CUST_02398,43,36,68.28,2460.71,Two year,Electronic check,1
CUST_02399,25,7,105.97,720.59,Two year,Bank transfer,1
CUST_02400,53,40,69.24,2762.7,Month-to-month,Electronic check,1
CUST_02401,65,18,75.23,1294.06,Month-to-month,Bank transfer,1
CUST_02402,47,1,40.19,102.85,Two year,Electronic check,1
CUST_02403,40,14,99.43,1368.37,Two year,Electronic check,1
CUST_02404,59,68,55.89,3880.72,Month-to-month,Credit card,1
CUST_02405,61,52,115.66,6007.96,Two year,Credit card,0
CUST_02406,31,2,119.37,214.73,One year,Mailed check,0
CUST_02407,31,32,111.6,3537.72,Two year,Electronic check,0
CUST_02408,19,39,28.49,1078.15,Month-to-month,Credit card,0
CUST_02409,72,7,53.32,384.12,One year,Credit card,0
